transaction_id,amount,currency,country,payment_method,merchant_category,psp,status,timestamp,processing_time_ms,cost,fraud_score
txn_002933,84.18,USD,US,card,travel,stripe,success,2025-02-20 14:15:51.038635,115,2.74,0.009
txn_002934,74.74,INR,UK,card,digital,stripe,success,2025-05-10 08:16:51.038635,154,2.47,0.025
txn_002935,182.91,USD,IN,card,gaming,razorpay,success,2025-05-13 22:20:51.038635,126,4.64,0.07
txn_002936,10.0,EUR,DE,card,retail,square,success,2025-05-25 01:32:51.038635,72,0.36,0.083
txn_002937,14.23,USD,UK,card,retail,square,success,2025-01-14 19:20:51.038635,139,0.47,0.073
txn_002938,10.0,EUR,FR,card,digital,square,success,2025-02-02 09:14:51.038635,107,0.36,0.008
txn_002939,11.15,INR,UK,card,digital,stripe,success,2025-01-01 09:31:51.038635,138,0.62,0.083
txn_002940,89.56,EUR,US,card,gaming,stripe,success,2025-06-03 18:48:51.038635,174,2.9,0.069
txn_002941,10.0,USD,IN,card,food,razorpay,success,2025-06-25 13:41:51.038635,118,0.49,0.011
txn_002942,52.5,USD,US,wallet,retail,stripe,success,2024-12-30 23:13:51.038635,115,1.82,0.047
txn_002943,15.09,USD,US,card,digital,stripe,success,2025-01-09 03:25:51.038635,167,0.74,0.008
txn_002944,32.66,USD,UK,bank,digital,square,success,2025-01-21 08:12:51.038635,130,0.95,0.023
txn_002945,10.0,EUR,BR,wallet,gaming,paypal,success,2025-02-09 11:37:51.038635,159,0.83,0.091
txn_002946,22.82,GBP,FR,wallet,food,paypal,success,2025-01-23 21:04:51.038635,151,1.27,0.085
txn_002947,10.0,USD,US,wallet,food,stripe,success,2025-05-29 12:47:51.038635,104,0.59,0.033
txn_002948,15.18,EUR,SG,card,travel,razorpay,failed,2025-01-13 00:00:51.038635,117,0.61,0.03
txn_002949,10.0,EUR,FR,wallet,travel,paypal,success,2025-03-24 17:16:51.038635,187,0.83,0.07
txn_002950,122.61,USD,CA,card,food,stripe,success,2025-04-09 03:40:51.038635,122,3.86,0.007
txn_002951,64.46,EUR,SG,bank,retail,razorpay,success,2025-06-21 12:07:51.038635,148,1.8,0.042
txn_002952,40.45,USD,UK,wallet,finance,paypal,failed,2025-02-01 04:26:51.038635,154,1.87,0.049
txn_002953,196.67,EUR,US,card,travel,stripe,success,2025-02-19 19:10:51.038635,117,6.0,0.061
txn_002954,10.0,CAD,IN,wallet,travel,razorpay,success,2025-02-10 03:37:51.038635,78,0.49,0.027
txn_002955,276.18,USD,IN,card,gaming,razorpay,failed,2025-01-27 01:42:51.038635,144,6.88,0.04
txn_002956,81.31,GBP,IN,card,finance,razorpay,success,2025-04-12 23:17:51.038635,175,2.2,0.033
txn_002957,14.09,EUR,CA,card,finance,stripe,success,2025-04-01 10:43:51.038635,77,0.71,0.021
txn_002958,110.32,USD,BR,wallet,gaming,paypal,success,2025-04-19 01:32:51.038635,194,4.24,0.09
txn_002959,10.0,INR,BR,wallet,retail,paypal,success,2025-05-24 18:41:51.038635,161,0.83,0.035
txn_002960,10.0,EUR,JP,wallet,digital,paypal,success,2025-01-22 14:12:51.038635,204,0.83,0.053
txn_002961,10.0,EUR,AU,card,food,square,success,2025-04-02 22:34:51.038635,114,0.36,0.007
txn_002962,10.0,GBP,BR,card,digital,adyen,success,2025-04-30 19:33:51.038635,112,0.4,0.007
txn_002963,10.0,CAD,US,wallet,finance,stripe,success,2024-12-28 23:32:51.038635,121,0.59,0.07
txn_002964,125.79,BRL,US,card,travel,stripe,success,2025-01-19 16:14:51.038635,159,3.95,0.021
txn_002965,13.62,GBP,IN,wallet,travel,razorpay,success,2025-05-28 02:59:51.038635,150,0.58,0.067
txn_002966,34.08,SGD,SG,card,gaming,razorpay,failed,2025-06-23 09:17:51.038635,118,1.07,0.082
txn_002967,10.0,USD,IN,card,retail,razorpay,success,2025-01-28 23:42:51.038635,142,0.49,0.036
txn_002968,10.0,EUR,FR,card,travel,adyen,success,2025-06-09 02:06:51.038635,88,0.4,0.108
txn_002969,30.12,USD,US,wallet,food,stripe,success,2025-04-22 06:48:51.038635,124,1.17,0.101
txn_002970,10.0,USD,US,card,digital,stripe,success,2025-02-10 13:17:51.038635,107,0.59,0.089
txn_002971,18.12,EUR,FR,card,retail,stripe,success,2025-01-06 12:44:51.038635,99,0.83,0.028
txn_002972,10.0,INR,US,card,finance,stripe,success,2025-05-04 12:38:51.038635,125,0.59,0.042
txn_002973,395.8,EUR,UK,card,food,square,success,2025-06-06 02:55:51.038635,111,10.39,0.022
txn_002974,78.81,GBP,US,card,finance,stripe,success,2025-04-13 18:08:51.038635,151,2.59,0.004
txn_002975,23.54,EUR,UK,card,food,adyen,success,2025-02-25 23:40:51.038635,87,0.78,0.039
txn_002976,133.69,EUR,FR,wallet,retail,paypal,success,2025-05-11 21:12:51.038635,120,5.04,0.077
txn_002977,10.0,USD,UK,card,digital,adyen,success,2025-03-30 11:05:51.038635,89,0.4,0.123
txn_002978,45.39,USD,CA,wallet,digital,stripe,failed,2025-02-22 08:22:51.038635,71,1.62,0.016
txn_002979,27.1,USD,US,wallet,gaming,stripe,success,2025-06-06 14:46:51.038635,132,1.09,0.115
txn_002980,29.85,GBP,AU,card,retail,square,success,2025-03-07 18:45:51.038635,59,0.88,0.149
txn_002981,135.44,USD,UK,card,gaming,square,failed,2025-01-24 22:16:51.038635,80,3.62,0.033
txn_002982,60.26,USD,DE,bank,gaming,adyen,success,2025-04-28 08:44:51.038635,89,1.81,0.006
txn_002983,30.97,GBP,FR,card,gaming,adyen,success,2025-02-06 15:32:51.038635,146,0.99,0.039
txn_002984,10.0,EUR,US,card,digital,stripe,success,2025-01-07 19:14:51.038635,87,0.59,0.007
txn_002985,10.0,EUR,JP,card,gaming,stripe,success,2025-03-31 02:46:51.038635,120,0.59,0.105
txn_002986,16.71,USD,CA,wallet,digital,stripe,success,2025-04-18 01:54:51.038635,137,0.78,0.114
txn_002987,23.11,EUR,UK,card,retail,adyen,success,2025-06-03 07:35:51.038635,144,0.77,0.015
txn_002988,10.0,CAD,US,crypto,retail,stripe,success,2025-01-23 16:36:51.038635,143,0.59,0.033
txn_002989,748.08,SGD,BR,bank,gaming,adyen,success,2025-05-13 22:43:51.038635,132,21.07,0.055
txn_002990,195.31,INR,FR,card,retail,stripe,success,2025-01-04 09:05:51.038635,145,5.96,0.023
txn_002991,49.56,USD,US,card,food,stripe,success,2025-01-25 20:30:51.038635,83,1.74,0.009
txn_002992,22.38,GBP,UK,card,retail,stripe,success,2025-02-26 17:01:51.038635,130,0.95,0.16
txn_002993,14.61,USD,AU,card,retail,square,success,2025-05-28 11:53:51.038635,135,0.48,0.016
txn_002994,10.0,USD,DE,card,retail,square,success,2025-04-14 00:20:51.038635,81,0.36,0.123
txn_002995,22.56,USD,AU,card,finance,adyen,success,2025-06-19 03:47:51.038635,82,0.75,0.046
txn_002996,29.57,INR,UK,card,food,adyen,success,2025-01-25 03:47:51.038635,75,0.95,0.053
txn_002997,10.0,GBP,FR,card,gaming,stripe,success,2025-01-22 01:20:51.038635,143,0.59,0.082
txn_002998,33.16,GBP,UK,card,travel,adyen,success,2025-04-11 23:57:51.038635,97,1.05,0.019
txn_002999,15.91,GBP,US,crypto,gaming,stripe,success,2025-02-21 20:03:51.038635,110,0.76,0.031
txn_003000,10.0,USD,DE,card,food,stripe,success,2025-05-26 08:36:51.038635,81,0.59,0.011
txn_003001,10.0,EUR,BR,crypto,food,square,success,2025-04-17 21:46:51.038635,107,0.36,0.006
txn_003002,10.8,GBP,UK,card,food,square,success,2025-06-02 07:44:51.038635,92,0.38,0.006
txn_003003,340.88,GBP,IN,card,digital,razorpay,success,2025-04-06 04:41:51.038635,147,8.43,0.003
txn_003004,46.29,CAD,DE,card,finance,adyen,success,2025-04-24 16:45:51.038635,65,1.42,0.003
txn_003005,10.0,USD,IN,card,food,razorpay,success,2025-06-07 04:50:51.038635,145,0.49,0.184
txn_003006,41.64,INR,SG,card,finance,razorpay,success,2025-02-17 03:41:51.038635,126,1.25,0.06
txn_003007,10.0,EUR,AU,bank,travel,stripe,success,2025-01-05 16:09:51.038635,82,0.59,0.001
txn_003008,101.9,GBP,US,crypto,retail,stripe,success,2025-01-12 01:41:51.038635,80,3.26,0.058
txn_003009,10.0,EUR,BR,card,travel,adyen,success,2025-01-25 08:02:51.038635,64,0.4,0.093
txn_003010,17.45,JPY,FR,card,retail,stripe,success,2025-04-13 23:21:51.038635,113,0.81,0.016
txn_003011,146.74,USD,JP,card,food,adyen,success,2025-03-25 01:29:51.038635,103,4.23,0.003
txn_003012,10.0,GBP,DE,card,travel,adyen,success,2025-03-13 12:43:51.038635,108,0.4,0.005
txn_003013,10.0,EUR,SG,card,gaming,razorpay,success,2025-06-09 13:30:51.038635,149,0.49,0.06
txn_003014,10.0,USD,US,card,retail,stripe,success,2025-02-09 12:08:51.038635,97,0.59,0.087
txn_003015,95.35,USD,UK,card,retail,adyen,success,2025-02-23 19:59:51.038635,131,2.79,0.073
txn_003016,10.0,CAD,JP,card,retail,square,success,2025-05-10 09:28:51.038635,96,0.36,0.006
txn_003017,10.0,USD,US,card,digital,stripe,success,2025-02-21 12:03:51.038635,133,0.59,0.02
txn_003018,10.21,USD,US,card,finance,stripe,failed,2025-04-25 01:33:51.038635,115,0.6,0.006
txn_003019,45.95,BRL,AU,card,finance,stripe,success,2025-04-16 17:28:51.038635,131,1.63,0.024
txn_003020,121.56,INR,SG,crypto,travel,razorpay,success,2025-03-01 00:53:51.038635,133,3.17,0.019
txn_003021,10.03,USD,US,card,finance,stripe,success,2025-04-18 11:47:51.038635,131,0.59,0.262
txn_003022,10.84,EUR,SG,bank,digital,razorpay,success,2025-05-27 22:31:51.038635,139,0.51,0.157
txn_003023,113.39,EUR,DE,wallet,retail,paypal,failed,2025-05-22 17:59:51.038635,204,4.35,0.03
txn_003024,10.0,AUD,IN,crypto,retail,razorpay,success,2025-01-07 19:03:51.038635,115,0.49,0.016
txn_003025,11.21,INR,SG,wallet,finance,razorpay,success,2025-05-05 19:00:51.038635,86,0.52,0.006
txn_003026,26.73,AUD,UK,wallet,travel,paypal,success,2025-05-12 06:03:51.038635,150,1.4,0.076
txn_003027,39.4,USD,US,bank,travel,stripe,success,2025-06-23 21:01:51.038635,152,1.44,0.01
txn_003028,10.0,GBP,US,card,digital,stripe,success,2025-05-03 00:38:51.038635,115,0.59,0.038
txn_003029,21.15,USD,IN,card,digital,razorpay,success,2025-05-18 18:17:51.038635,142,0.76,0.026
txn_003030,10.0,USD,IN,crypto,gaming,razorpay,success,2025-04-10 23:41:51.038635,108,0.49,0.086
txn_003031,10.0,INR,AU,wallet,retail,paypal,success,2025-03-29 02:48:51.038635,181,0.83,0.011
txn_003032,39.66,USD,AU,crypto,travel,stripe,success,2025-06-10 19:34:51.038635,89,1.45,0.016
txn_003033,10.0,EUR,CA,wallet,digital,stripe,success,2025-04-29 14:52:51.038635,93,0.59,0.169
txn_003034,21.94,AUD,AU,bank,retail,square,success,2025-02-07 16:02:51.038635,97,0.67,0.072
txn_003035,39.26,USD,US,wallet,travel,stripe,success,2025-05-23 17:10:51.038635,133,1.44,0.007
txn_003036,12.02,USD,US,wallet,digital,stripe,success,2025-01-03 08:02:51.038635,136,0.65,0.012
txn_003037,25.94,INR,JP,card,travel,square,success,2025-02-01 15:58:51.038635,127,0.77,0.015
txn_003038,10.0,JPY,US,bank,travel,stripe,success,2025-02-13 05:13:51.038635,72,0.59,0.03
txn_003039,14.73,INR,US,wallet,food,stripe,success,2025-04-25 16:13:51.038635,119,0.73,0.01
txn_003040,50.17,EUR,DE,wallet,travel,paypal,success,2024-12-28 13:37:51.038635,174,2.2,0.049
txn_003041,25.42,USD,UK,wallet,food,paypal,success,2025-04-05 15:54:51.038635,134,1.35,0.123
txn_003042,10.0,USD,JP,card,retail,stripe,success,2025-05-11 18:51:51.038635,120,0.59,0.063
txn_003043,28.12,GBP,US,card,travel,stripe,failed,2025-04-16 02:17:51.038635,112,1.12,0.031
txn_003044,58.67,USD,US,bank,food,stripe,success,2025-06-02 11:09:51.038635,135,2.0,0.087
txn_003045,10.0,AUD,UK,card,retail,square,success,2025-02-19 14:38:51.038635,112,0.36,0.132
txn_003046,114.28,EUR,CA,card,gaming,stripe,success,2025-06-04 04:20:51.038635,103,3.61,0.034
txn_003047,12.13,EUR,UK,card,food,square,success,2025-01-11 10:31:51.038635,137,0.42,0.177
txn_003048,38.02,INR,IN,wallet,finance,razorpay,success,2025-06-18 05:29:51.038635,73,1.16,0.006
txn_003049,121.01,INR,JP,wallet,finance,paypal,success,2025-01-09 20:57:51.038635,178,4.6,0.048
txn_003050,10.0,GBP,BR,wallet,digital,paypal,success,2025-03-31 08:12:51.038635,127,0.83,0.038
txn_003051,10.0,JPY,US,wallet,food,stripe,success,2025-01-07 04:56:51.038635,92,0.59,0.127
txn_003052,13.03,BRL,IN,card,digital,razorpay,failed,2025-02-10 14:08:51.038635,155,0.56,0.0
txn_003053,10.0,JPY,IN,card,digital,razorpay,success,2025-06-25 20:08:51.038635,101,0.49,0.137
txn_003054,271.08,CAD,BR,card,finance,stripe,success,2025-02-17 21:54:51.038635,77,8.16,0.009
txn_003055,10.0,INR,BR,wallet,travel,paypal,failed,2025-02-27 10:40:51.038635,251,0.83,0.002
txn_003056,10.0,GBP,US,card,retail,stripe,success,2025-06-12 09:20:51.038635,79,0.59,0.198
txn_003057,27.29,USD,FR,wallet,food,paypal,success,2025-05-25 15:46:51.038635,229,1.42,0.017
txn_003058,10.0,USD,UK,card,gaming,square,success,2025-02-23 03:55:51.038635,104,0.36,0.081
txn_003059,11.09,USD,US,card,food,stripe,success,2025-03-06 10:16:51.038635,104,0.62,0.112
txn_003060,32.34,USD,US,bank,travel,stripe,success,2025-04-15 01:36:51.038635,137,1.24,0.042
txn_003061,12.19,EUR,IN,card,travel,razorpay,success,2025-01-13 04:55:51.038635,180,0.54,0.031
txn_003062,17.46,USD,IN,wallet,digital,razorpay,failed,2025-04-22 09:05:51.038635,105,0.67,0.052
txn_003063,10.0,JPY,US,card,digital,stripe,success,2025-05-10 21:03:51.038635,104,0.59,0.002
txn_003064,10.0,CAD,DE,card,travel,adyen,success,2025-05-13 15:25:51.038635,125,0.4,0.051
txn_003065,32.54,USD,US,card,digital,stripe,success,2025-05-13 03:01:51.038635,128,1.24,0.103
txn_003066,279.33,USD,CA,card,food,stripe,success,2025-06-04 05:24:51.038635,153,8.4,0.018
txn_003067,20.65,CAD,UK,wallet,travel,paypal,success,2025-06-18 16:24:51.038635,195,1.19,0.014
txn_003068,28.16,CAD,US,card,travel,stripe,success,2025-01-13 00:30:51.038635,174,1.12,0.029
txn_003069,56.77,JPY,UK,card,retail,adyen,success,2025-04-23 19:38:51.038635,105,1.71,0.023
txn_003070,10.0,BRL,US,card,retail,stripe,success,2025-04-06 22:51:51.038635,126,0.59,0.01
txn_003071,258.21,BRL,IN,wallet,retail,razorpay,success,2025-01-15 20:43:51.038635,149,6.45,0.023
txn_003072,27.21,EUR,US,wallet,food,stripe,success,2025-03-07 21:17:51.038635,115,1.09,0.063
txn_003073,232.24,USD,IN,card,digital,razorpay,success,2025-02-03 08:42:51.038635,165,5.82,0.009
txn_003074,10.0,INR,US,card,food,stripe,success,2025-02-18 10:13:51.038635,127,0.59,0.013
txn_003075,307.08,USD,DE,wallet,retail,paypal,success,2025-01-02 02:59:51.038635,203,10.93,0.008
txn_003076,64.25,CAD,FR,wallet,food,paypal,failed,2025-06-20 11:32:51.038635,208,2.67,0.064
txn_003077,46.04,EUR,US,card,digital,stripe,success,2025-01-30 08:55:51.038635,132,1.64,0.038
txn_003078,28.53,CAD,IN,wallet,food,razorpay,success,2025-04-14 08:20:51.038635,155,0.93,0.002
txn_003079,13.84,USD,US,wallet,digital,stripe,success,2025-06-10 17:51:51.038635,89,0.7,0.086
txn_003080,121.61,EUR,CA,wallet,retail,stripe,success,2025-02-13 19:34:51.038635,103,3.83,0.002
txn_003081,24.79,EUR,US,wallet,gaming,stripe,success,2025-02-25 10:14:51.038635,145,1.02,0.098
txn_003082,10.0,JPY,IN,crypto,retail,razorpay,failed,2025-03-23 07:10:51.038635,182,0.49,0.017
txn_003083,10.0,USD,IN,card,travel,razorpay,success,2025-03-25 14:14:51.038635,81,0.49,0.033
txn_003084,15.2,JPY,BR,crypto,gaming,stripe,success,2025-03-21 09:10:51.038635,102,0.74,0.092
txn_003085,31.98,CAD,IN,card,food,razorpay,success,2025-06-16 16:06:51.038635,140,1.02,0.041
txn_003086,18.45,INR,CA,wallet,finance,stripe,success,2025-05-17 08:02:51.038635,93,0.84,0.007
txn_003087,125.02,CAD,UK,card,retail,stripe,success,2025-03-15 11:41:51.038635,95,3.93,0.004
txn_003088,10.0,GBP,BR,card,digital,square,success,2025-03-15 23:23:51.038635,124,0.36,0.019
txn_003089,24.91,USD,AU,wallet,digital,paypal,success,2025-03-04 01:03:51.038635,227,1.34,0.05
txn_003090,10.0,USD,US,wallet,retail,stripe,success,2025-04-02 03:22:51.038635,59,0.59,0.056
txn_003091,62.78,AUD,SG,card,digital,razorpay,success,2025-01-08 21:55:51.038635,134,1.76,0.031
txn_003092,17.43,INR,UK,card,digital,adyen,success,2025-03-10 07:43:51.038635,113,0.61,0.002
txn_003093,37.69,USD,SG,card,travel,razorpay,success,2025-06-03 23:18:51.038635,163,1.15,0.145
txn_003094,10.0,GBP,SG,crypto,gaming,razorpay,success,2025-05-14 02:44:51.038635,149,0.49,0.132
txn_003095,136.89,EUR,US,bank,retail,stripe,success,2025-02-10 16:17:51.038635,172,4.27,0.093
txn_003096,95.83,USD,FR,card,digital,stripe,success,2025-06-15 21:43:51.038635,120,3.08,0.012
txn_003097,48.2,EUR,US,bank,digital,stripe,success,2025-02-25 20:35:51.038635,159,1.7,0.056
txn_003098,16.54,USD,US,bank,digital,stripe,success,2025-03-19 11:41:51.038635,100,0.78,0.008
txn_003099,47.93,USD,US,card,travel,stripe,success,2025-04-19 01:56:51.038635,121,1.69,0.026
txn_003100,10.0,EUR,FR,wallet,digital,paypal,success,2025-02-13 00:08:51.038635,143,0.83,0.049
txn_003101,72.48,EUR,US,card,retail,stripe,success,2025-01-05 14:53:51.038635,147,2.4,0.179
txn_003102,238.46,USD,US,wallet,travel,stripe,success,2025-03-25 21:56:51.038635,116,7.22,0.017
txn_003103,100.07,EUR,FR,card,finance,adyen,success,2025-04-21 10:43:51.038635,110,2.92,0.072
txn_003104,10.0,USD,US,card,food,stripe,success,2025-05-13 02:40:51.038635,110,0.59,0.071
txn_003105,34.54,USD,US,card,food,stripe,success,2025-01-03 06:32:51.038635,137,1.3,0.054
txn_003106,10.0,USD,US,card,retail,stripe,success,2025-05-03 22:02:51.038635,131,0.59,0.028
txn_003107,47.4,USD,UK,wallet,retail,paypal,failed,2025-03-18 21:33:51.038635,150,2.1,0.11
txn_003108,39.48,USD,IN,card,retail,razorpay,success,2025-05-16 09:54:51.038635,111,1.2,0.006
txn_003109,10.0,CAD,US,card,digital,stripe,success,2025-06-11 15:51:51.038635,119,0.59,0.011
txn_003110,10.0,EUR,BR,bank,gaming,stripe,success,2025-04-28 03:21:51.038635,139,0.59,0.028
txn_003111,13.14,USD,FR,card,food,adyen,success,2025-05-23 14:42:51.038635,155,0.49,0.059
txn_003112,12.79,USD,UK,card,retail,square,success,2025-05-21 17:31:51.038635,119,0.43,0.118
txn_003113,10.0,USD,UK,crypto,retail,adyen,success,2025-04-20 04:17:51.038635,130,0.4,0.017
txn_003114,36.0,CAD,UK,bank,digital,adyen,success,2025-01-25 17:03:51.038635,51,1.13,0.047
txn_003115,29.29,USD,CA,card,food,stripe,success,2025-01-06 22:16:51.038635,180,1.15,0.009
txn_003116,15.01,USD,US,card,digital,stripe,success,2025-05-17 20:52:51.038635,138,0.74,0.058
txn_003117,10.0,EUR,US,crypto,digital,stripe,success,2025-01-03 06:12:51.038635,118,0.59,0.003
txn_003118,96.84,EUR,SG,card,food,razorpay,success,2025-02-22 07:55:51.038635,135,2.57,0.046
txn_003119,240.59,USD,US,card,retail,stripe,success,2025-01-20 03:36:51.038635,86,7.28,0.058
txn_003120,10.0,GBP,UK,card,retail,adyen,success,2025-06-01 13:45:51.038635,75,0.4,0.046
txn_003121,10.0,USD,JP,card,retail,stripe,success,2025-05-26 09:47:51.038635,177,0.59,0.041
txn_003122,41.96,USD,DE,wallet,retail,paypal,success,2025-03-08 23:34:51.038635,150,1.92,0.087
txn_003123,11.74,GBP,UK,wallet,retail,paypal,failed,2025-01-18 11:27:51.038635,149,0.89,0.069
txn_003124,16.3,INR,DE,crypto,digital,square,success,2025-04-21 15:15:51.038635,88,0.52,0.018
txn_003125,60.92,GBP,US,wallet,travel,stripe,success,2025-01-19 09:58:51.038635,84,2.07,0.01
txn_003126,10.0,USD,FR,card,travel,stripe,success,2025-02-15 08:53:51.038635,120,0.59,0.02
txn_003127,145.1,EUR,IN,card,food,razorpay,failed,2025-05-31 13:05:51.038635,172,3.73,0.033
txn_003128,22.4,USD,SG,crypto,finance,razorpay,success,2025-01-11 14:56:51.038635,121,0.79,0.029
txn_003129,10.83,INR,BR,card,retail,stripe,success,2025-04-07 22:18:51.038635,78,0.61,0.062
txn_003130,17.57,EUR,BR,card,finance,stripe,success,2025-04-16 04:57:51.038635,128,0.81,0.055
txn_003131,18.98,USD,BR,bank,digital,square,success,2025-04-01 17:51:51.038635,108,0.59,0.192
txn_003132,10.0,GBP,IN,card,digital,razorpay,success,2025-03-26 04:52:51.038635,170,0.49,0.052
txn_003133,189.12,GBP,UK,card,digital,adyen,success,2025-04-21 10:38:51.038635,86,5.42,0.008
txn_003134,21.37,USD,IN,bank,retail,razorpay,success,2025-02-21 17:29:51.038635,132,0.76,0.006
txn_003135,39.04,SGD,DE,crypto,gaming,adyen,success,2025-04-20 16:59:51.038635,95,1.21,0.12
txn_003136,83.71,AUD,JP,card,retail,square,success,2025-04-20 02:43:51.038635,112,2.28,0.034
txn_003137,10.0,USD,US,bank,digital,stripe,success,2025-04-15 17:30:51.038635,108,0.59,0.064
txn_003138,40.86,JPY,BR,card,digital,stripe,success,2025-04-12 22:26:51.038635,103,1.49,0.005
txn_003139,13.44,EUR,SG,card,retail,razorpay,success,2025-05-27 12:38:51.038635,84,0.57,0.068
txn_003140,71.53,INR,BR,bank,retail,adyen,success,2025-02-01 23:52:51.038635,83,2.12,0.103
txn_003141,10.0,CAD,JP,crypto,retail,square,success,2025-04-28 09:54:51.038635,131,0.36,0.005
txn_003142,17.31,EUR,US,card,retail,stripe,success,2025-01-13 12:21:51.038635,145,0.8,0.044
txn_003143,10.0,USD,US,card,finance,stripe,success,2025-04-02 19:33:51.038635,105,0.59,0.039
txn_003144,38.41,JPY,US,card,digital,stripe,success,2025-04-11 14:31:51.038635,158,1.41,0.01
txn_003145,40.65,USD,US,card,retail,stripe,success,2025-03-07 06:44:51.038635,119,1.48,0.082
txn_003146,10.0,USD,CA,card,food,stripe,success,2025-05-19 08:18:51.038635,79,0.59,0.108
txn_003147,10.0,USD,AU,card,gaming,stripe,success,2025-05-21 21:45:51.038635,70,0.59,0.053
txn_003148,17.01,AUD,JP,card,retail,stripe,success,2025-02-13 05:51:51.038635,156,0.79,0.015
txn_003149,10.0,JPY,CA,card,retail,stripe,success,2025-05-18 08:35:51.038635,108,0.59,0.002
txn_003150,71.02,USD,US,card,gaming,stripe,success,2025-03-15 11:52:51.038635,83,2.36,0.112
txn_003151,11.54,AUD,US,wallet,retail,stripe,success,2025-05-03 11:20:51.038635,52,0.63,0.098
txn_003152,10.0,USD,US,card,food,stripe,success,2025-04-25 00:34:51.038635,108,0.59,0.006
txn_003153,11.45,BRL,UK,card,retail,stripe,success,2024-12-27 21:49:51.038635,132,0.63,0.002
txn_003154,10.0,EUR,IN,bank,gaming,razorpay,success,2025-03-14 14:26:51.038635,119,0.49,0.034
txn_003155,10.0,USD,US,wallet,gaming,stripe,success,2025-06-08 08:40:51.038635,88,0.59,0.197
txn_003156,10.0,USD,UK,card,finance,stripe,success,2025-06-13 15:30:51.038635,103,0.59,0.09
txn_003157,23.67,USD,US,card,digital,stripe,success,2025-03-11 06:44:51.038635,157,0.99,0.018
txn_003158,147.37,USD,DE,wallet,digital,paypal,success,2025-05-02 16:14:51.038635,138,5.5,0.123
